Genes with high H2A.Z gene body enrichment
AT1G01030
AT1G01480
AT1G01580
AT1G01660
AT1G01670
AT1G02260
AT1G02340
AT1G02390
AT1G02580
AT1G02850
AT1G02860
AT1G03010
AT1G03840
AT1G03990
AT1G04020
AT1G04425
AT1G04430
AT1G04500
AT1G04820
AT1G04890
AT1G04900
AT1G05320
AT1G05370
AT1G05610
AT1G05700
AT1G05805
AT1G05950
AT1G06750
AT1G07540
AT1G07550
AT1G07570
AT1G07590
AT1G07630
AT1G07725
AT1G07780
AT1G08135
AT1G08440
AT1G08590
AT1G08630
AT1G08730
AT1G08980
AT1G09170
AT1G09380
AT1G09550
AT1G09880
AT1G10070
AT1G10850
AT1G11070
AT1G11190
AT1G11300
AT1G11340
AT1G11370
AT1G11710
AT1G12600
AT1G12740
AT1G13130
AT1G13330
AT1G13680
AT1G13790
AT1G14250
AT1G14270
AT1G14440
AT1G14520
AT1G14640
AT1G15460
AT1G15520
AT1G15990
AT1G16290
AT1G16330
AT1G16380
AT1G16760
AT1G16780
AT1G17000
AT1G17030
AT1G17255
AT1G17750
AT1G17830
AT1G18090
AT1G18140
AT1G18370
AT1G18410
AT1G18690
AT1G18740
AT1G18880
AT1G19340
AT1G19370
AT1G19450
AT1G19780
AT1G19940
AT1G20080
AT1G20150
AT1G20160
AT1G20290
AT1G20620
AT1G20630
AT1G20680
AT1G21240
AT1G21680
AT1G21740
AT1G21850
AT1G21860
AT1G21890
AT1G22080
AT1G22120
AT1G22210
AT1G22410
AT1G22430
AT1G23020
AT1G23060
AT1G23160
AT1G23480
AT1G23700
AT1G23800
AT1G23880
AT1G23935
AT1G23940
AT1G24070
AT1G24822
AT1G25097
AT1G25141
AT1G25270
AT1G25530
AT1G26310
AT1G26560
AT1G26700
AT1G26970
AT1G27030
AT1G27080
AT1G27110
AT1G27200
AT1G27360
AT1G27660
AT1G28020
AT1G28130
AT1G29020
AT1G29200
AT1G29724
AT1G29740
AT1G30220
AT1G30510
AT1G30550
AT1G30660
AT1G30814
AT1G30860
AT1G31770
AT1G31880
AT1G32080
AT1G32140
AT1G32180
AT1G32415
AT1G32450
AT1G32500
AT1G32540
AT1G32780
AT1G32850
AT1G32950
AT1G32960
AT1G32970
AT1G33170
AT1G33320
AT1G33415
AT1G33790
AT1G33960
AT1G34110
AT1G34460
AT1G34550
AT1G34650
AT1G34750
AT1G35460
AT1G35515
AT1G35710
AT1G35730
AT1G35780
AT1G36580
AT1G37130
AT1G42980
AT1G44100
AT1G44110
AT1G44750
AT1G45130
